"Plot_ID","LOC","NP","Coords","Elev","pH","Cov_bare_soil","Cov_bry_alive","Cov_bry_no_sph","Cov_sph_alive","Cov_vp","Cov_total","WTD_min","WTD_max","WTD_mean","CE","Veg_height_mean","Veg_volume_m3","Pertorb","Pluvio_June","Pluvio_July","Tmit_anual","Pluvio_anual","Tmit_June","Tmit_July","PET_junio","PET_julio","PET_anual","Clim_PCA1","Clim_PCA2","pv_groups","bry_groups","PV_N_sp","PV_Hill1","BRY_N_sp","BRY_Hill1"
"OOTA08","OOTA","O","42.694452, -0.138782",1597.71,6.71,0,5,5,0,100,100,-40,-40,-40,395.931950423468,9.5,9.5,2,118.9,80.2,7.1,1654.6,12.7,16.6,81.133873,100.0100861,483.3919678,-1.05088,-2.0958,2,2,18,6.56092326794434,3,2.62469033904626
"OOTA09","OOTA","O","42.695036, -0.137376",1594.65,6.71,2,1,1,0,97,98,-50,-50,-50,395.931950423468,6.7,6.499,2,118.9,80.2,7.1,1650.8,12.7,16.6,81.133873,100.0100861,483.3919678,-1.04842,-2.08873,2,2,14,5.8788075401605,1,1
"OOTA10","OOTA","O","42.695375, -0.136949",1593.46,6.515,0,60,60,0,95,100,-10,-10,-10,546.893383253149,7.6,7.22,1,123.1,85.4,7,1650.8,12.6,16.6,81.133873,100.0100861,483.3919678,-1.18559,-2.19839,1,1,16,6.0137310159278,6,2.03464399366668
"OOTS01","OOTS","O","42.69402168879857, -0.16852769244412483",1882.92,6.853,2,85,85,0,97,98,-10,-5,-7.5,590.951041801711,18.1,17.557,2,111.2,69.7,5.7,1505.6,11.5,15.7,76.8757629,97.3456039,431.4558105,-1.84163,-0.90129,2,1,21,9.98853749396277,4,1.48953443570601
"OOTS02","OOTS","O","42.693669, -0.172575",1908.13,6.329,0,50,50,0,98,100,-20,-15,-17.5,231.836384129631,11.8,11.564,1,116.7,75.7,5.5,1499.9,11.3,15.5,76.8757629,97.3456039,431.4558105,-2.06329,-1.00305,2,1,17,4.07032671368852,6,2.63485156111827
"OOTS03","OOTS","O","42.693619, -0.172206",1905.88,6.26,0,15,15,0,100,100,-50,-30,-40,225.808210235024,23.8,23.8,2,116.7,75.7,5.5,1499.9,11.3,15.5,76.8757629,97.3456039,431.4558105,-2.06329,-1.00305,2,4,23,8.69514146534177,3,1.5183610185529
"OOTS04","OOTS","O","42.692624, -0.171736",1875.56,6.48,1,70,70,0,99,99,-30,-30,-30,779.884435238603,16.6,16.434,4,117.2,76.3,5.6,1265.2,11.4,15.6,76.8757629,97.3456039,431.4558105,-1.87558,-0.60655,2,2,19,8.99100053252154,3,1.21887174954129
"OOTS05","OOTS","O","42.692798, -0.171778",1875.91,6.413,0,90,90,0,100,100,-9,-4,-6.5,422.865157925008,19.2,19.2,3,117.2,76.3,5.6,1265.2,11.4,15.6,76.8757629,97.3456039,431.4558105,-1.87558,-0.60655,2,1,9,2.73815880918288,9,3.96786509754184
"OOTS06","OOTS","O","42.693159, -0.171442",1878.67,6.619,5,0,0,0,95,95,-2,1,-0.5,500.91608773828,24.4,23.18,2,113.8,72.6,5.7,1499.9,11.5,15.6,76.8757629,97.3456039,431.4558105,-1.91676,-0.96776,2,0,6,3.20319009628012,0,0
"OOTS07","OOTS","O","42.693283, -0.171256",1879.31,6.245,0,60,60,0,100,100,-25,-25,-25,393.801470327136,15.9,15.9,3,113.8,72.6,5.7,1499.9,11.5,15.6,76.8757629,97.3456039,431.4558105,-1.91676,-0.96776,2,0,15,6.62020017944863,0,0
"OOTS08","OOTS","O","42.693825, -0.173152",1924.59,7.366,9,85,85,0,88,91,-10,-2,-6,490.984974621294,12.4,10.912,0,116.7,75.7,5.5,1659.3,11.3,15.5,76.8757629,97.3456039,431.4558105,-2.16668,-1.29962,6,2,14,6.71225537131536,2,1.35293700284448
"OOTS09","OOTS","O","42.693621, -0.172524",1906.18,6.753,0,10,10,0,100,100,-4,-2,-3,429.938365280058,15.8,15.8,5,116.7,75.7,5.5,1499.9,11.3,15.5,76.8757629,97.3456039,431.4558105,-2.06329,-1.00305,1,4,17,5.86877226217332,1,1
"OOTS10","OOTS","O","42.693621, -0.166425",1865.12,6.942,4,70,70,0,95,96,-4,0.5,-1.75,696.960113546116,14.2,13.49,4,110.3,68.5,5.8,1538.8,11.6,15.7,77.3888931,97.207634,432.8716736,-1.78292,-0.98471,1,2,12,4.4467798733323,2,2
"OPON01","OPON","O","42.700296, -0.118329",1357.62,7.053,17,80,80,0,75,83,-14,-1,-7.5,850.969109465217,4.85,3.6375,5,113.5,75.7,8,1397.6,13.4,17.3,84.5707016,102.4042892,520.3145752,0.01693,-1.92871,1,1,16,6.90827451293158,3,1.07714492243054
"OPON02","OPON","O","42.700401, -0.118631",1359.84,7.96,0,30,30,0,99,100,-18,-18,-18,788.996173291095,4.59090909090909,4.545,4,113.5,75.7,8,1397.6,13.4,17.3,84.5707016,102.4042892,520.3145752,0.01693,-1.92871,1,1,18,6.2630222964225,1,1
"OPON03","OPON","O","42.700474, -0.118806",1358.85,7.84,25,70,70,0,70,75,-7,2,-2.5,655.9949554152,10.9,7.63,5,113.5,75.7,8,1439.6,13.4,17.3,84.5707016,102.4042892,520.3145752,-0.01031,-2.00686,1,1,20,9.46120555482976,1,1
"OPON04","OPON","O","42.700722, -0.118684",1356.48,7.62,10,70,70,0,85,90,-5,-5,-5,594.991628073113,3.9,3.315,4,107.7,72.2,8.1,1484.2,13.6,17.4,84.5707016,102.4042892,520.3145752,0.12887,-2.00061,1,1,18,6.24788628990233,2,1.04359148627454
"OPON05","OPON","O","42.701105, -0.119485",1359.59,8.363,10,0,0,0,90,90,0,0,0,335.998487047034,30.8,27.72,3,107.7,72.2,8.1,1484.2,13.6,17.4,84.5707016,102.4042892,520.3145752,0.12887,-2.00061,2,0,12,5.39451944862478,0,0
"OSOA01","OSOA","O","42.640131, 0.002598",1751.1,6.85,5,65,65,0,95,95,-10,3,-3.5,391.950702439693,16.1,15.295,3,116.5,77.3,6.5,1906.6,11,14.9,74.3995209,96.2854385,396.4211731,-2.6582,-1.69795,1,1,15,7.57705472068104,2,1.16182834482
"OSOA02","OSOA","O","42.640463, 0.004569",1736.12,7.154,18,7,7,0,82,82,-5,3,-1,336.975519210085,4.6,3.772,5,137.2,91.1,6.3,1629.9,10.8,14.7,74.3995209,96.2854385,396.4211731,-2.96061,-1.59203,2,2,14,7.96406843822475,3,1.53088875019617
"OSOA03","OSOA","O","42.641052, 0.005316",1736.84,7.08,4,60,60,0,96,96,-2,2,0,616.970971444389,5.8,5.568,4,137.2,91.1,6.3,1629.9,10.8,14.7,74.3995209,96.2854385,396.4211731,-2.96061,-1.59203,1,1,20,8.10973836971382,6,3.67380703638397
"OSOA04","OSOA","O","42.642657, 0.009207",1740.61,7.005,5,30,30,0,95,100,-25,-20,-22.5,402.965499496996,3.55,3.3725,5,158.6,103.7,6.1,1607.2,10.5,14.4,79.8528748,98.7569504,470.7503357,-2.77183,-2.40614,1,1,23,11.5404655882511,4,1.26837431088831
"OSOA05","OSOA","O","42.643083, 0.010019",1741.9,6.933,2,85,85,0,95,96,-15,-9,-12,579.959278344365,3.75,3.5625,5,158.6,103.7,6.1,1607.2,10.5,14.4,79.8528748,98.7569504,470.7503357,-2.77183,-2.40614,1,1,21,9.47303713203243,1,1
"OSOA06","OSOA","O","42.643254, 0.009673",1741.77,6.903,1,60,60,0,98,99,-15,-9,-12,573.956365959845,7.25,7.105,4,140.4,99.8,6.6,1607.2,10.9,14.8,79.8528748,98.7569504,470.7503357,-2.32131,-2.25804,1,1,27,11.9348490084581,5,1.95995324126432
"OSOA07","OSOA","O","42.641999, 0.006005",1740.76,6.8,2,65,65,0,95,98,-7,-1,-4,613.944687227583,13,12.35,1,118.7,78.1,6.5,1557.5,10.9,14.8,76.5956192,97.0619125,433.3230896,-2.2039,-1.29762,1,1,19,5.34009588171028,7,3.66387900818418
"OSOA08","OSOA","O","42.640507, 0.0048",1735.66,7.73,5,45,45,0,85,95,-28,-28,-28,146.793501315893,6.3,5.355,2,137.2,91.1,6.3,1629.9,10.8,14.7,74.3995209,96.2854385,396.4211731,-2.96061,-1.59203,1,1,19,8.9444428609749,4,2.50143672455645
"OSOA09","OSOA","O","42.642792, 0.008902",1740.63,6.96,10,15,15,0,90,90,-30,-30,-30,470.711732910955,5.8,5.22,5,136.5,90.4,6.4,1607.2,10.7,14.7,79.8528748,98.7569504,470.7503357,-2.24883,-2.007,1,2,27,8.79623214792221,5,4
"OSOA10","OSOA","O","42.642897, 0.008229",1741.6,7.3,10,5,5,0,90,90,1,1,1,167.682508565546,7.4,6.66,3,136.5,90.4,6.4,1607.2,10.7,14.7,76.5956192,97.0619125,433.3230896,-2.63734,-1.7585,2,2,9,3.44020705092982,1,1
"OCAT11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,1,0,0
